timeindex,profile_heat,profile_hotwater,profile_load,profile_STH_load
2023-01-01T20:40:00Z,"0,000216784996638959",0,"0,00",0
2023-01-01T20:41:00Z,"0,000227671579439606",0,"0,00",0
2023-01-01T20:42:00Z,"0,000237138173179298",0,"0,00",0
2023-01-01T20:43:00Z,"0,000239504821614222",0,"0,00",0
2023-01-01T20:44:00Z,"0,000239031491927237",0,"0,00",0
2023-01-01T20:45:00Z,"0,000229564898187545",0,"0,00",0
2023-01-01T20:46:00Z,"0,00020353176540339",0,"0,00",0
2023-01-01T20:47:00Z,"0,00014625887327825",0,"0,00",0
2023-01-01T20:48:00Z,"0,000116439102998219",0,"0,00",0
2023-01-01T20:49:00Z,"0,00013727722251301",0,"0,00",0
2023-01-01T20:50:00Z,"0,000141455224937319",0,"0,00",0
2023-01-01T20:51:00Z,"0,000145036369872441",0,"0,00",0
2023-01-01T20:52:00Z,"0,000156376662166994",0,"0,00",0
2023-01-01T20:53:00Z,"0,000186219536626343",0,"0,00",0
2023-01-01T20:54:00Z,"0,000267392155155776",0,"0,00",0
2023-01-01T20:55:00Z,"0,000344386771260898",0,"0,00",0
2023-01-01T20:56:00Z,"0,000320512471693418",0,"0,00",0
2023-01-01T20:57:00Z,"0,000304397319485369",0,"0,00",0
2023-01-01T20:58:00Z,"0,000291266454723256",0,"0,00",0
2023-01-01T20:59:00Z,"0,000277538732471954",0,"0,00",0
2023-01-01T21:00:00Z,"0,000267392155155776",0,"0,00",0
2023-01-01T21:01:00Z,"0,000261423580263905",0,"0,00",0
2023-01-01T21:02:00Z,"0,000260826722774719",0,"0,00",0
2023-01-01T21:03:00Z,"0,000266198440177402",0,"0,00",0
2023-01-01T21:04:00Z,"0,000273360730047646",0,"0,00",0
2023-01-01T21:05:00Z,"0,000287088452298947",0,"0,00",0
2023-01-01T21:06:00Z,"0,000299025602082686",0,"0,00",0
2023-01-01T21:07:00Z,"0,000302009889528622",0,"0,00",0
2023-01-01T21:08:00Z,"0,000301413032039435",0,"0,00",0
2023-01-01T21:09:00Z,"0,000289475882255695",0,"0,00",0
2023-01-01T21:10:00Z,"0,00025664872035041",0,"0,00",0
2023-01-01T21:11:00Z,"0,000184428964158783",0,"0,00",0
2023-01-01T21:12:00Z,"0,000146826942340002",0,"0,00",0
2023-01-01T21:13:00Z,"0,00013601169181125",0,"0,00",0
2023-01-01T21:14:00Z,"0,000140151178083766",0,"0,00",0
2023-01-01T21:15:00Z,"0,000143699309174494",0,"0,00",0
2023-01-01T21:16:00Z,"0,000154935057628467",0,"0,00",0
2023-01-01T21:17:00Z,"0,000184502816717869",0,"0,00",0
2023-01-01T21:18:00Z,"0,000264927121441043",0,"0,00",0
2023-01-01T21:19:00Z,"0,0003412119398917",0,"0,00",0
2023-01-01T21:20:00Z,"0,000317557732620179",0,"0,00",0
2023-01-01T21:21:00Z,"0,000301591142711902",0,"0,00",0
2023-01-01T21:22:00Z,"0,000288581328712565",0,"0,00",0
2023-01-01T21:23:00Z,"0,00027498015953144",0,"0,00",0
2023-01-01T21:24:00Z,"0,000264927121441043",0,"0,00",0
2023-01-01T21:25:00Z,"0,000259013569623163",0,"0,00",0
2023-01-01T21:26:00Z,"0,000258422214441374",0,"0,00",0
2023-01-01T21:27:00Z,"0,000263744411077467",0,"0,00",0
2023-01-01T21:28:00Z,"0,000270840673258924",0,"0,00",0
2023-01-01T21:29:00Z,"0,000284441842440049",0,"0,00",0
2023-01-01T21:30:00Z,"0,000296268946075809",0,"0,00",0
2023-01-01T21:31:00Z,"0,000299225721984749",0,"0,00",0
2023-01-01T21:32:00Z,"0,000298634366802961",0,"0,00",0
2023-01-01T21:33:00Z,"0,000286807263167201",0,"0,00",0
2023-01-01T21:34:00Z,"0,000254282728168858",0,"0,00",0
2023-01-01T21:35:00Z,"0,000182728751172505",0,"0,00",0
2023-01-01T21:36:00Z,"0,000145473374719858","0,0567072817657167","0,00",0
2023-01-01T21:37:00Z,"0,000118620089155574",0,"0,00",0
2023-01-01T21:38:00Z,"0,000122230265782048",0,"0,00",0
2023-01-01T21:39:00Z,"0,000125324702890454",0,"0,00",0
2023-01-01T21:40:00Z,"0,000135123753733741",0,"0,00",0
2023-01-01T21:41:00Z,"0,000160910729637127",0,"0,00",0
2023-01-01T21:42:00Z,"0,000231051304094336",0,"0,00",0
2023-01-01T21:43:00Z,"0,000297581701925071",0,"0,00",0
2023-01-01T21:44:00Z,"0,000276952121202362",0,"0,00",0
2023-01-01T21:45:00Z,"0,000263027154214534",0,"0,00",0
2023-01-01T21:46:00Z,"0,000251680884817044",0,"0,00",0
2023-01-01T21:47:00Z,"0,000239818875901487",0,"0,00",0
2023-01-01T21:48:00Z,"0,000231051304094336",0,"0,00",0
2023-01-01T21:49:00Z,"0,000225893908913659",0,"0,00",0
2023-01-01T21:50:00Z,"0,000225378169395591",0,"0,00",0
2023-01-01T21:51:00Z,"0,0002300198250582",0,"0,00",0
2023-01-01T21:52:00Z,"0,000236208699275013",0,"0,00",0
2023-01-01T21:53:00Z,"0,00024807070819057",0,"0,00",0
2023-01-01T21:54:00Z,"0,000258385498551925",0,"0,00",0
2023-01-01T21:55:00Z,"0,000260964196142263",0,"0,00",0
2023-01-01T21:56:00Z,"0,000260448456624195",0,"0,00",0
2023-01-01T21:57:00Z,"0,000250133666262841",0,"0,00",0
2023-01-01T21:58:00Z,"0,000221767992769117",0,"0,00",0
2023-01-01T21:59:00Z,"0,000159363511082923",0,"0,00",0
2023-01-01T22:00:00Z,"0,000126871921444658",0,"0,00",0
2023-01-01T22:01:00Z,"0,000121517624434721",0,"0,00",0
2023-01-01T22:02:00Z,"0,000125215986917517",0,"0,00",0
2023-01-01T22:03:00Z,"0,000128386011902771",0,"0,00",0
2023-01-01T22:04:00Z,"0,000138424424356073",0,"0,00",0
2023-01-01T22:05:00Z,"0,000164841299233187",0,"0,00",0
2023-01-01T22:06:00Z,"0,000236695198898935",0,"0,00",0
2023-01-01T22:07:00Z,"0,000304850736081887",0,"0,00",0
2023-01-01T22:08:00Z,"0,000283717236180197",0,"0,00",0
2023-01-01T22:09:00Z,"0,000269452123746556",0,"0,00",0
2023-01-01T22:10:00Z,"0,000257828698800626",0,"0,00",0
2023-01-01T22:11:00Z,"0,000245676936357154",0,"0,00",0
2023-01-01T22:12:00Z,"0,000236695198898935",0,"0,00",0
2023-01-01T22:13:00Z,"0,000231411823923512",0,"0,00",0
2023-01-01T22:14:00Z,"0,00023088348642597",0,"0,00",0
2023-01-01T22:15:00Z,"0,00023563852390385",0,"0,00",0
2023-01-01T22:16:00Z,"0,000241978573874357",0,"0,00",0
2023-01-01T22:17:00Z,"0,00025413033631783",0,"0,00",0
2023-01-01T22:18:00Z,"0,000264697086268675",0,"0,00",0
2023-01-01T22:19:00Z,"0,000267338773756387",0,"0,00",0
2023-01-01T22:20:00Z,"0,000266810436258844",0,"0,00",0
2023-01-01T22:21:00Z,"0,000256243686307999",0,"0,00",0
2023-01-01T22:22:00Z,"0,000227185123943174",0,"0,00",0
2023-01-01T22:23:00Z,"0,00016325628674056",0,"0,00",0
2023-01-01T22:24:00Z,"0,000129971024395397",0,"0,00",0
2023-01-01T22:25:00Z,"0,000118050584118422",0,"0,00",0
2023-01-01T22:26:00Z,"0,000121643427982896",0,"0,00",0
2023-01-01T22:27:00Z,"0,00012472300843816",0,"0,00",0
2023-01-01T22:28:00Z,"0,000134475013213159",0,"0,00",0
2023-01-01T22:29:00Z,"0,000160138183673686",0,"0,00",0
2023-01-01T22:30:00Z,"0,000229942007326318",0,"0,00",0
2023-01-01T22:31:00Z,"0,000296152987114477",0,"0,00",0
2023-01-01T22:32:00Z,"0,000275622450746056",0,"0,00",0
2023-01-01T22:33:00Z,"0,000261764338697371",0,"0,00",0
2023-01-01T22:34:00Z,"0,00025047254369474",0,"0,00",0
2023-01-01T22:35:00Z,"0,000238667485282898",0,"0,00",0
2023-01-01T22:36:00Z,"0,000229942007326318",0,"0,00",0
2023-01-01T22:37:00Z,"0,000224809373234213",0,"0,00",0
2023-01-01T22:38:00Z,"0,000224296109825003",0,"0,00",0
2023-01-01T22:39:00Z,"0,000228915480507898",0,"0,00",0
2023-01-01T22:40:00Z,"0,000235074641418424",0,"0,00",0
2023-01-01T22:41:00Z,"0,000246879699830266",0,"0,00",0
2023-01-01T22:42:00Z,"0,000257144968014476",0,"0,00",0
2023-01-01T22:43:00Z,"0,000259711285060529",0,"0,00",0
2023-01-01T22:44:00Z,"0,000259198021651319",0,"0,00",0
2023-01-01T22:45:00Z,"0,000248932753467108",0,"0,00",0
2023-01-01T22:46:00Z,"0,000220703265960529",0,"0,00",0
2023-01-01T22:47:00Z,"0,000158598393446054",0,"0,00",0
2023-01-01T22:48:00Z,"0,000126262798665791",0,"0,00",0
2023-01-01T22:49:00Z,"0,000117474207867668",0,"0,00",0
2023-01-01T22:50:00Z,"0,00012104950984625",0,"0,00",0
2023-01-01T22:51:00Z,"0,000124114054399319",0,"0,00",0
2023-01-01T22:52:00Z,"0,000133818445484039",0,"0,00",0
2023-01-01T22:53:00Z,"0,00015935631675962",0,"0,00",0
2023-01-01T22:54:00Z,"0,000228819326629198",0,"0,00",0
2023-01-01T22:55:00Z,"0,000294707034520194",0,"0,00",0
2023-01-01T22:56:00Z,"0,00027427673749973",0,"0,00",0
2023-01-01T22:57:00Z,"0,000260486287010917",0,"0,00",0
2023-01-01T22:58:00Z,"0,000249249623649662",0,"0,00",0
2023-01-01T22:59:00Z,"0,000237502202862895",0,"0,00",0
2023-01-01T23:00:00Z,"0,000228819326629198",0,"0,00",0
2023-01-01T23:01:00Z,"0,000223711752374081",0,"0,00",0
2023-01-01T23:02:00Z,"0,00022320099494857",0,"0,00",0
2023-01-01T23:03:00Z,"0,000227797811778174",0,"0,00",0
2023-01-01T23:04:00Z,"0,000233926900884313",0,"0,00",0
2023-01-01T23:05:00Z,"0,00024567432167108",0,"0,00",0
2023-01-01T23:06:00Z,"0,000255889470181312",0,"0,00",0
2023-01-01T23:07:00Z,"0,000258443257308871",0,"0,00",0
2023-01-01T23:08:00Z,"0,000257932499883359",0,"0,00",0
2023-01-01T23:09:00Z,"0,000247717351373126",0,"0,00",0
2023-01-01T23:10:00Z,"0,000219625692969989",0,"0,00",0
2023-01-01T23:11:00Z,"0,000157824044483085",0,"0,00",0
2023-01-01T23:12:00Z,"0,000125646326675854",0,"0,00",0
2023-01-01T23:13:00Z,"0,000124318945603774",0,"0,00",0
2023-01-01T23:14:00Z,"0,000128102565687367",0,"0,00",0
2023-01-01T23:15:00Z,"0,000131345668616162",0,"0,00",0
2023-01-01T23:16:00Z,"0,000141615494557343",0,"0,00",0
2023-01-01T23:17:00Z,"0,000168641352297294",0,"0,00",0
2023-01-01T23:18:00Z,"0,00024215168534996",0,"0,00",0
2023-01-01T23:19:00Z,"0,000311878398319034",0,"0,00",0
2023-01-01T23:20:00Z,"0,000290257712127073",0,"0,00",0
2023-01-01T23:21:00Z,"0,0002756637489475",0,"0,00",0
2023-01-01T23:22:00Z,"0,000263772371541921",0,"0,00",0
2023-01-01T23:23:00Z,"0,000251340476981543",0,"0,00",0
2023-01-01T23:24:00Z,"0,00024215168534996",0,"0,00",0
2023-01-01T23:25:00Z,"0,00023674651380197",0,"0,00",0
2023-01-01T23:26:00Z,"0,000236205996647171",0,"0,00",0
2023-01-01T23:27:00Z,"0,000241070651040362",0,"0,00",0
2023-01-01T23:28:00Z,"0,00024755685689795",0,"0,00",0
2023-01-01T23:29:00Z,"0,000259988751458328",0,"0,00",0
2023-01-01T23:30:00Z,"0,000270799094554309",0,"0,00",0
2023-01-01T23:31:00Z,"0,000273501680328304",0,"0,00",0
2023-01-01T23:32:00Z,"0,000272961163173505",0,"0,00",0
2023-01-01T23:33:00Z,"0,000262150820077524",0,"0,00",0
2023-01-01T23:34:00Z,"0,000232422376563578",0,"0,00",0
2023-01-01T23:35:00Z,"0,000167019800832897",0,"0,00",0
2023-01-01T23:36:00Z,"0,000132967220080559",0,"0,00",0
2023-01-01T23:37:00Z,"0,000126567750241211","0,0529271323018664","0,00",0
2023-01-01T23:38:00Z,"0,000130419812205074",0,"0,00",0
2023-01-01T23:39:00Z,"0,000133721579602672",0,"0,00",0
2023-01-01T23:40:00Z,"0,000144177176361728",0,"0,00",0
2023-01-01T23:41:00Z,"0,000171691904675035",0,"0,00",0
2023-01-01T23:42:00Z,"0,00024653196568723",0,"0,00",0
2023-01-01T23:43:00Z,"0,000317519964735561",0,"0,00",0
2023-01-01T23:44:00Z,"0,000295508182084916",0,"0,00",0
2023-01-01T23:45:00Z,"0,00028065022879573",0,"0,00",0
2023-01-01T23:46:00Z,"0,000268543748337875",0,"0,00",0
2023-01-01T23:47:00Z,"0,000255886973313754",0,"0,00",0
2023-01-01T23:48:00Z,"0,00024653196568723",0,"0,00",0
2023-01-01T23:49:00Z,"0,000241029020024568",0,"0,00",0
2023-01-01T23:50:00Z,"0,000240478725458302",0,"0,00",0
2023-01-01T23:51:00Z,"0,000245431376554697","0,082749611105191","0,00",0
2023-01-01T23:52:00Z,"0,000252034911349891",0,"0,00",0
2023-01-01T23:53:00Z,"0,000264691686374012",0,"0,00",0
2023-01-01T23:54:00Z,"0,000275697577699335",0,"0,00",0
2023-01-01T23:55:00Z,"0,000278449050530665",0,"0,00",0
2023-01-01T23:56:00Z,"0,000277898755964399",0,"0,00",0
2023-01-01T23:57:00Z,"0,000266892864639077",0,"0,00",0
2023-01-01T23:58:00Z,"0,000236626663494439",0,"0,00",0
2023-01-01T23:59:00Z,"0,000170041020976237",0,"0,00",0
2023-01-02T00:00:00Z,"0,00013537246330147",0,"0,00",0
2023-01-02T00:01:00Z,"0,000112653805599875",0,"0,00",0
2023-01-02T00:02:00Z,"0,00011608239968335",0,"0,00",0
2023-01-02T00:03:00Z,"0,000119021194612042",0,"0,00",0
2023-01-02T00:04:00Z,"0,000128327378552902",0,"0,00",0
2023-01-02T00:05:00Z,"0,000152817336292005",0,"0,00",0
2023-01-02T00:06:00Z,"0,000219430021342366",0,"0,00",0
2023-01-02T00:07:00Z,"0,000282614112309253",0,"0,00",0
2023-01-02T00:08:00Z,"0,000263022146117971",0,"0,00",0
2023-01-02T00:09:00Z,"0,000249797568938855",0,"0,00",0
2023-01-02T00:10:00Z,"0,000239021987533649",0,"0,00",0
2023-01-02T00:11:00Z,"0,000227756606973662",0,"0,00",0
2023-01-02T00:12:00Z,"0,000219430021342366",0,"0,00",0
2023-01-02T00:13:00Z,"0,000214532029794546",0,"0,00",0
2023-01-02T00:14:00Z,"0,000214042230639764",0,"0,00",0
2023-01-02T00:15:00Z,"0,000218450423032802",0,"0,00",0
2023-01-02T00:16:00Z,"0,000224328012890187",0,"0,00",0
2023-01-02T00:17:00Z,"0,000235593393450175",0,"0,00",0
2023-01-02T00:18:00Z,"0,000245389376545816",0,"0,00",0
2023-01-02T00:19:00Z,"0,000247838372319727",0,"0,00",0
2023-01-02T00:20:00Z,"0,000247348573164944",0,"0,00",0
2023-01-02T00:21:00Z,"0,000237552590069303",0,"0,00",0
2023-01-02T00:22:00Z,"0,000210613636556289",0,"0,00",0
2023-01-02T00:23:00Z,"0,000151347938827659",0,"0,00",0
2023-01-02T00:24:00Z,"0,000120490592076389",0,"0,00",0
2023-01-02T00:25:00Z,"0,000113448449755628",0,"0,00",0
2023-01-02T00:26:00Z,"0,000116901228661234",0,"0,00",0
2023-01-02T00:27:00Z,"0,000119860753437467",0,"0,00",0
2023-01-02T00:28:00Z,"0,000129232581895541",0,"0,00",0
2023-01-02T00:29:00Z,"0,000153895288364156",0,"0,00",0
2023-01-02T00:30:00Z,"0,000220977849958787",0,"0,00",0
2023-01-02T00:31:00Z,"0,000284607632647813",0,"0,00",0
2023-01-02T00:32:00Z,"0,000264877467472922",0,"0,00",0
2023-01-02T00:33:00Z,"0,00025155960597987",0,"0,00",0
2023-01-02T00:34:00Z,"0,000240708015133679",0,"0,00",0
2023-01-02T00:35:00Z,"0,000229363170158117",0,"0,00",0
2023-01-02T00:36:00Z,"0,000220977849958787",0,"0,00",0
2023-01-02T00:37:00Z,"0,000216045308665064",0,"0,00",0
2023-01-02T00:38:00Z,"0,000215552054535692",0,"0,00",0
2023-01-02T00:39:00Z,"0,000219991341700043",0,"0,00",0
2023-01-02T00:40:00Z,"0,00022591039125251",0,"0,00",0
2023-01-02T00:41:00Z,"0,000237255236228073",0,"0,00",0
2023-01-02T00:42:00Z,"0,000247120318815519",0,"0,00",0
2023-01-02T00:43:00Z,"0,000249586589462381",0,"0,00",0
2023-01-02T00:44:00Z,"0,000249093335333008",0,"0,00",0
2023-01-02T00:45:00Z,"0,000239228252745562",0,"0,00",0
2023-01-02T00:46:00Z,"0,000212099275630086",0,"0,00",0
2023-01-02T00:47:00Z,"0,000152415525976039",0,"0,00",0
2023-01-02T00:48:00Z,"0,000121340515825584",0,"0,00",0
2023-01-02T00:49:00Z,"0,000122145392314334",0,"0,00",0
2023-01-02T00:50:00Z,"0,000125862860776075",0,"0,00",0
2023-01-02T00:51:00Z,"0,000129049262314709",0,"0,00",0
2023-01-02T00:52:00Z,"0,00013913953385372",0,"0,00",0
2023-01-02T00:53:00Z,"0,00016569288000901",0,"0,00",0
2023-01-02T00:54:00Z,"0,000237917981551399",0,"0,00",0
2023-01-02T00:55:00Z,"0,000306425614632047",0,"0,00",0
2023-01-02T00:56:00Z,"0,000285182937707815",0,"0,00",0
2023-01-02T00:57:00Z,"0,000270844130783958",0,"0,00",0
2023-01-02T00:58:00Z,"0,00025916065847563",0,"0,00",0
2023-01-02T00:59:00Z,"0,000246946119244197",0,"0,00",0
2023-01-02T01:00:00Z,"0,000237917981551399",0,"0,00",0
2023-01-02T01:01:00Z,"0,00023260731232034",0,"0,00",0
2023-01-02T01:02:00Z,"0,000232076245397234",0,"0,00",0
2023-01-02T01:03:00Z,"0,000236855847705187",0,"0,00",0
2023-01-02T01:04:00Z,"0,000243228650782456",0,"0,00",0
2023-01-02T01:05:00Z,"0,000255443190013889",0,"0,00",0
2023-01-02T01:06:00Z,"0,000266064528476006",0,"0,00",0
2023-01-02T01:07:00Z,"0,000268719863091535",0,"0,00",0
2023-01-02T01:08:00Z,"0,000268188796168429",0,"0,00",0
2023-01-02T01:09:00Z,"0,000257567457706313",0,"0,00",0
2023-01-02T01:10:00Z,"0,000228358776935494",0,"0,00",0
2023-01-02T01:11:00Z,"0,000164099679239692",0,"0,00",0
2023-01-02T01:12:00Z,"0,000130642463084027",0,"0,00",0
2023-01-02T01:13:00Z,"0,000123581949529335",0,"0,00",0
2023-01-02T01:14:00Z,"0,000127343139297619",0,"0,00",0
2023-01-02T01:15:00Z,"0,000130567016241862",0,"0,00",0
2023-01-02T01:16:00Z,"0,000140775959898634",0,"0,00",0
2023-01-02T01:17:00Z,"0,000167641601100663",0,"0,00",0
2023-01-02T01:18:00Z,"0,000240716145170183",0,"0,00",0
2023-01-02T01:19:00Z,"0,000310029499471418",0,"0,00",0
2023-01-02T01:20:00Z,"0,000288536986509795",0,"0,00",0
2023-01-02T01:21:00Z,"0,000274029540260699",0,"0,00",0
2023-01-02T01:22:00Z,"0,000262208658131806",0,"0,00",0
2023-01-02T01:23:00Z,"0,000249850463178872",0,"0,00",0
2023-01-02T01:24:00Z,"0,000240716145170183",0,"0,00",0
2023-01-02T01:25:00Z,"0,000235343016929777",0,"0,00",0
2023-01-02T01:26:00Z,"0,000234805704105736",0,"0,00",0
2023-01-02T01:27:00Z,"0,000239641519522102",0,"0,00",0
2023-01-02T01:28:00Z,"0,000246089273410588",0,"0,00",0
2023-01-02T01:29:00Z,"0,000258447468363522",0,"0,00",0
2023-01-02T01:30:00Z,"0,000269193724844333",0,"0,00",0
2023-01-02T01:31:00Z,"0,000271880288964536",0,"0,00",0
2023-01-02T01:32:00Z,"0,000271342976140496",0,"0,00",0
2023-01-02T01:33:00Z,"0,000260596719659684",0,"0,00",0
2023-01-02T01:34:00Z,"0,000231044514337452",0,"0,00",0
2023-01-02T01:35:00Z,"0,000166029662628541",0,"0,00",0
2023-01-02T01:36:00Z,"0,000132178954713984",0,"0,00",0
2023-01-02T01:37:00Z,"0,000122040582614827",0,"0,00",0
2023-01-02T01:38:00Z,"0,000125754861216148",0,"0,00",0
2023-01-02T01:39:00Z,"0,000128938528588709",0,"0,00",0
2023-01-02T01:40:00Z,"0,000139020141935152",0,"0,00",0
2023-01-02T01:41:00Z,"0,000165550703373157",0,"0,00",0
2023-01-02T01:42:00Z,"0,000237713830484534",0,"0,00",0
2023-01-02T01:43:00Z,"0,000306162678994589",0,"0,00",0
2023-01-02T01:44:00Z,"0,000284938229844184",0,"0,00",0
2023-01-02T01:45:00Z,"0,000270611726667661",0,"0,00",0
2023-01-02T01:46:00Z,"0,000258938279634938",0,"0,00",0
2023-01-02T01:47:00Z,"0,000246734221373456",0,"0,00",0
2023-01-02T01:48:00Z,"0,000237713830484534",0,"0,00",0
2023-01-02T01:49:00Z,"0,000232407718196932",0,"0,00",0
2023-01-02T01:50:00Z,"0,000231877106968172",0,"0,00",0
2023-01-02T01:51:00Z,"0,000236652608027013",0,"0,00",0
2023-01-02T01:52:00Z,"0,000243019942772135",0,"0,00",0
2023-01-02T01:53:00Z,"0,000255224001033617",0,"0,00",0
2023-01-02T01:54:00Z,"0,00026583622560882",0,"0,00",0
2023-01-02T01:55:00Z,"0,00026848928175262",0,"0,00",0
2023-01-02T01:56:00Z,"0,00026795867052386",0,"0,00",0
2023-01-02T01:57:00Z,"0,000257346445948658",0,"0,00",0
2023-01-02T01:58:00Z,"0,000228162828366851",0,"0,00",0
2023-01-02T01:59:00Z,"0,000163958869686877",0,"0,00",0
2023-01-02T02:00:00Z,"0,000130530362274989",0,"0,00",0
2023-01-02T02:01:00Z,"7,30E-05",0,"0,00",0
2023-01-02T02:02:00Z,"7,75E-05",0,"0,00",0
2023-01-02T02:03:00Z,"8,08E-05",0,"0,00",0
2023-01-02T02:04:00Z,"9,28E-05",0,"0,00",0
2023-01-02T02:05:00Z,"0,000121460481971429",0,"0,00",0
2023-01-02T02:06:00Z,"0,000179955253963805",0,"0,00",0
2023-01-02T02:07:00Z,"0,000230625884479493",0,"0,00",0
2023-01-02T02:08:00Z,"0,000215350179691675",0,"0,00",0
2023-01-02T02:09:00Z,"0,000196348693248292",0,"0,00",0
2023-01-02T02:10:00Z,"0,000181072988460475",0,"0,00",0
2023-01-02T02:11:00Z,"0,000168405330831553",0,"0,00",0
2023-01-02T02:12:00Z,"0,000160208611189309",0,"0,00",0
2023-01-02T02:13:00Z,"0,00015797314219597",0,"0,00",0
2023-01-02T02:14:00Z,"0,000157227985864856",0,"0,00",0
2023-01-02T02:15:00Z,"0,000161326345685978",0,"0,00",0
2023-01-02T02:16:00Z,"0,000168405330831553",0,"0,00",0
2023-01-02T02:17:00Z,"0,000178092363136022",0,"0,00",0
2023-01-02T02:18:00Z,"0,000189642286268275",0,"0,00",0
2023-01-02T02:19:00Z,"0,000194858380586066",0,"0,00",0
2023-01-02T02:20:00Z,"0,000196348693248292",0,"0,00",0
2023-01-02T02:21:00Z,"0,000187779395440492",0,"0,00",0
2023-01-02T02:22:00Z,"0,000163934392844874",0,"0,00",0
2023-01-02T02:23:00Z,"0,000112146027832516",0,"0,00",0
2023-01-02T02:24:00Z,"8,12E-05",0,"0,00",0
2023-01-02T02:25:00Z,"5,17E-05",0,"0,00",0
2023-01-02T02:26:00Z,"5,49E-05",0,"0,00",0
2023-01-02T02:27:00Z,"5,73E-05",0,"0,00",0
2023-01-02T02:28:00Z,"6,57E-05",0,"0,00",0
2023-01-02T02:29:00Z,"8,61E-05",0,"0,00",0
2023-01-02T02:30:00Z,"0,000127511299700338",0,"0,00",0
2023-01-02T02:31:00Z,"0,000163415102514512",0,"0,00",0
2023-01-02T02:32:00Z,"0,000152591161960239",0,"0,00",0
2023-01-02T02:33:00Z,"0,000139127235904924",0,"0,00",0
2023-01-02T02:34:00Z,"0,000128303295350651",0,"0,00",0
2023-01-02T02:35:00Z,"0,000119327344647107",0,"0,00",0
2023-01-02T02:36:00Z,"0,000113519376544814",0,"0,00",0
2023-01-02T02:37:00Z,"0,000111935385244189",0,"0,00",0
2023-01-02T02:38:00Z,"0,000111407388143981",0,"0,00",0
2023-01-02T02:39:00Z,"0,000114311372195127",0,"0,00",0
2023-01-02T02:40:00Z,"0,000119327344647107",0,"0,00",0
2023-01-02T02:41:00Z,"0,000126191306949817",0,"0,00",0
2023-01-02T02:42:00Z,"0,000134375262003047",0,"0,00",0
2023-01-02T02:43:00Z,"0,000138071241704507",0,"0,00",0
2023-01-02T02:44:00Z,"0,000139127235904924",0,"0,00",0
2023-01-02T02:45:00Z,"0,000133055269252526",0,"0,00",0
2023-01-02T02:46:00Z,"0,000116159362045856",0,"0,00",0
2023-01-02T02:47:00Z,"7,95E-05",0,"0,00",0
2023-01-02T02:48:00Z,"5,76E-05",0,"0,00",0
2023-01-02T02:49:00Z,"5,90E-05",0,"0,00",0
2023-01-02T02:50:00Z,"6,27E-05",0,"0,00",0
2023-01-02T02:51:00Z,"6,54E-05",0,"0,00",0
2023-01-02T02:52:00Z,"7,50E-05",0,"0,00",0
2023-01-02T02:53:00Z,"9,82E-05",0,"0,00",0
2023-01-02T02:54:00Z,"0,00014548348208789",0,"0,00",0
2023-01-02T02:55:00Z,"0,00018644777518096",0,"0,00",0
2023-01-02T02:56:00Z,"0,000174098245645549",0,"0,00",0
2023-01-02T02:57:00Z,"0,000158736635735648",0,"0,00",0
2023-01-02T02:58:00Z,"0,000146387106200237",0,"0,00",0
2023-01-02T02:59:00Z,"0,000136146032926969",0,"0,00",0
2023-01-02T03:00:00Z,"0,00012951945610309",0,"0,00",0
2023-01-02T03:01:00Z,"0,000127712207878396",0,"0,00",0
2023-01-02T03:02:00Z,"0,000127109791803498",0,"0,00",0
2023-01-02T03:03:00Z,"0,000130423080215437",0,"0,00",0
2023-01-02T03:04:00Z,"0,000136146032926969",0,"0,00",0
2023-01-02T03:05:00Z,"0,000143977441900645",0,"0,00",0
2023-01-02T03:06:00Z,"0,000153314891061565",0,"0,00",0
2023-01-02T03:07:00Z,"0,000157531803585851",0,"0,00",0
2023-01-02T03:08:00Z,"0,000158736635735648",0,"0,00",0
2023-01-02T03:09:00Z,"0,000151808850874319",0,"0,00",0
2023-01-02T03:10:00Z,"0,000132531536477581",0,"0,00",0
2023-01-02T03:11:00Z,"9,07E-05",0,"0,00",0
2023-01-02T03:12:00Z,"6,57E-05",0,"0,00",0
2023-01-02T03:13:00Z,"7,75E-05",0,"0,00",0
2023-01-02T03:14:00Z,"8,22E-05",0,"0,00",0
2023-01-02T03:15:00Z,"8,58E-05",0,"0,00",0
2023-01-02T03:16:00Z,"9,84E-05",0,"0,00",0
2023-01-02T03:17:00Z,"0,000128858614667534",0,"0,00",0
2023-01-02T03:18:00Z,"0,000190916291056499",0,"0,00",0
2023-01-02T03:19:00Z,"0,000244673259138661",0,"0,00",0
2023-01-02T03:20:00Z,"0,000228467114349186",0,"0,00",0
2023-01-02T03:21:00Z,"0,000208308251318375",0,"0,00",0
2023-01-02T03:22:00Z,"0,0001921021065289",0,"0,00",0
2023-01-02T03:23:00Z,"0,00017866286450836",0,"0,00",0
2023-01-02T03:24:00Z,"0,000169966884377422",0,"0,00",0
2023-01-02T03:25:00Z,"0,000167595253432621",0,"0,00",0
2023-01-02T03:26:00Z,"0,000166804709784353",0,"0,00",0
2023-01-02T03:27:00Z,"0,000171152699849822",0,"0,00",0
2023-01-02T03:28:00Z,"0,00017866286450836",0,"0,00",0
2023-01-02T03:29:00Z,"0,000188939931935832",0,"0,00",0
2023-01-02T03:30:00Z,"0,000201193358483972",0,"0,00",0
