timeindex,profile_COP_air,profile_COP_brine,profile_COP_water,profile_boiler
2023-01-01T18:47:00Z,0,0,0,"0,923694514285714"
2023-01-01T18:48:00Z,0,0,0,"0,923354657142857"
2023-01-01T18:49:00Z,0,0,0,"0,922878857142857"
2023-01-01T18:50:00Z,0,0,0,"0,9225756"
2023-01-01T18:51:00Z,0,0,0,"0,922240971428571"
2023-01-01T18:52:00Z,0,0,0,"0,922000457142858"
2023-01-01T18:53:00Z,0,0,0,"0,921289371428571"
2023-01-01T18:54:00Z,0,0,0,"0,920431885714286"
2023-01-01T18:55:00Z,0,0,0,"0,920024057142857"
2023-01-01T18:56:00Z,0,0,0,"0,922178228571429"
2023-01-01T18:57:00Z,0,0,0,"0,926602971428571"
2023-01-01T18:58:00Z,0,0,0,"0,936053485714286"
2023-01-01T18:59:00Z,0,0,0,"0,942961371428571"
2023-01-01T19:00:00Z,0,0,0,"0,9476676"
2023-01-01T19:01:00Z,0,0,0,"0,950467542857143"
2023-01-01T19:02:00Z,0,0,0,"0,951965485714286"
2023-01-01T19:03:00Z,0,0,0,"0,952175314285714"
2023-01-01T19:04:00Z,0,0,0,"0,951067885714286"
2023-01-01T19:05:00Z,0,0,0,"0,944187"
2023-01-01T19:06:00Z,0,0,0,"0,9358938"
2023-01-01T19:07:00Z,0,0,0,"0,932924828571429"
2023-01-01T19:08:00Z,0,0,0,"0,9334926"
2023-01-01T19:09:00Z,0,0,0,"0,934787828571428"
2023-01-01T19:10:00Z,0,0,0,"0,935142685714286"
2023-01-01T19:11:00Z,0,0,0,"0,934740514285714"
2023-01-01T19:12:00Z,0,0,0,"0,933835628571428"
2023-01-01T19:13:00Z,0,0,0,"0,9330786"
2023-01-01T19:14:00Z,0,0,0,"0,932765142857143"
2023-01-01T19:15:00Z,0,0,0,"0,932765142857143"
2023-01-01T19:16:00Z,0,0,0,"0,932895257142857"
2023-01-01T19:17:00Z,0,0,0,"0,933179142857143"
2023-01-01T19:18:00Z,0,0,0,"0,933817885714285"
2023-01-01T19:19:00Z,0,0,0,"0,934184571428571"
2023-01-01T19:20:00Z,0,0,0,"0,934929771428571"
2023-01-01T19:21:00Z,0,0,0,"0,9368046"
2023-01-01T19:22:00Z,0,0,0,"0,938484257142857"
2023-01-01T19:23:00Z,0,0,0,"0,942718885714286"
2023-01-01T19:24:00Z,0,0,0,"0,947007085714286"
2023-01-01T19:25:00Z,0,0,0,"0,950811428571429"
2023-01-01T19:26:00Z,0,0,0,"0,952839771428571"
2023-01-01T19:27:00Z,0,0,0,"0,953515885714286"
2023-01-01T19:28:00Z,0,0,0,"0,9508872"
2023-01-01T19:29:00Z,0,0,0,"0,9461046"
2023-01-01T19:30:00Z,0,0,0,"0,941914542857143"
2023-01-01T19:31:00Z,0,0,0,"0,938673514285714"
2023-01-01T19:32:00Z,0,0,0,"0,936083057142857"
2023-01-01T19:33:00Z,0,0,0,"0,933013542857143"
2023-01-01T19:34:00Z,0,0,0,"0,931493571428571"
2023-01-01T19:35:00Z,0,0,0,"0,931026342857143"
2023-01-01T19:36:00Z,0,0,0,"0,929815285714286"
2023-01-01T19:37:00Z,0,0,0,"0,928985828571429"
2023-01-01T19:38:00Z,0,0,0,"0,928395"
2023-01-01T19:39:00Z,0,0,0,"0,928018542857143"
2023-01-01T19:40:00Z,0,0,0,"0,9276996"
2023-01-01T19:41:00Z,0,0,0,"0,925670914285714"
2023-01-01T19:42:00Z,0,0,0,"0,924687942857143"
2023-01-01T19:43:00Z,0,0,0,"0,9238566"
2023-01-01T19:44:00Z,0,0,0,"0,924494485714286"
2023-01-01T19:45:00Z,0,0,0,"0,927124457142857"
2023-01-01T19:46:00Z,0,0,0,"0,931242"
2023-01-01T19:47:00Z,0,0,0,"0,937401942857143"
2023-01-01T19:48:00Z,0,0,0,"0,943286657142857"
2023-01-01T19:49:00Z,0,0,0,"0,946396114285714"
2023-01-01T19:50:00Z,0,0,0,"0,949080171428571"
2023-01-01T19:51:00Z,0,0,0,"0,950368457142857"
2023-01-01T19:52:00Z,0,0,0,"0,948134485714286"
2023-01-01T19:53:00Z,0,0,0,"0,943623771428571"
2023-01-01T19:54:00Z,0,0,0,"0,940548342857143"
2023-01-01T19:55:00Z,0,0,0,"0,938892342857143"
2023-01-01T19:56:00Z,0,0,0,"0,937396028571429"
2023-01-01T19:57:00Z,0,0,0,"0,935284628571428"
2023-01-01T19:58:00Z,0,0,0,"0,931700571428572"
2023-01-01T19:59:00Z,0,0,0,"0,927987171428571"
2023-01-01T20:00:00Z,0,0,0,"0,9259794"
2023-01-01T20:01:00Z,0,0,0,"0,923281457142857"
2023-01-01T20:02:00Z,0,0,0,"0,921472371428571"
2023-01-01T20:03:00Z,0,0,0,"0,920395285714286"
2023-01-01T20:04:00Z,0,0,0,"0,919328657142857"
2023-01-01T20:05:00Z,0,0,0,"0,919014942857143"
2023-01-01T20:06:00Z,0,0,0,"0,9189888"
2023-01-01T20:07:00Z,0,0,0,"0,919333885714286"
2023-01-01T20:08:00Z,0,0,0,"0,922120714285714"
2023-01-01T20:09:00Z,0,0,0,"0,926831657142857"
2023-01-01T20:10:00Z,0,0,0,"0,933039942857143"
2023-01-01T20:11:00Z,0,0,0,"0,942961371428572"
2023-01-01T20:12:00Z,0,0,0,"0,949819714285714"
2023-01-01T20:13:00Z,0,0,0,"0,955765714285714"
2023-01-01T20:14:00Z,0,0,0,"0,959688342857143"
2023-01-01T20:15:00Z,0,0,0,"0,9618216"
2023-01-01T20:16:00Z,0,0,0,"0,960358628571429"
2023-01-01T20:17:00Z,0,0,0,"0,956179542857143"
2023-01-01T20:18:00Z,0,0,0,"0,9526416"
2023-01-01T20:19:00Z,0,0,0,"0,949908"
2023-01-01T20:20:00Z,0,0,0,"0,951027085714286"
2023-01-01T20:21:00Z,0,0,0,"0,945237257142857"
2023-01-01T20:22:00Z,0,0,0,"0,944067342857143"
2023-01-01T20:23:00Z,0,0,0,"0,939128914285714"
2023-01-01T20:24:00Z,0,0,0,"0,937946057142857"
2023-01-01T20:25:00Z,0,0,0,"0,937200857142858"
2023-01-01T20:26:00Z,0,0,0,"0,936485228571429"
2023-01-01T20:27:00Z,0,0,0,"0,935964771428571"
2023-01-01T20:28:00Z,0,0,0,"0,934444799999999"
2023-01-01T20:29:00Z,0,0,0,"0,934285114285714"
2023-01-01T20:30:00Z,0,0,0,"0,933581314285714"
2023-01-01T20:31:00Z,0,0,0,"0,932741485714286"
2023-01-01T20:32:00Z,0,0,0,"0,937265914285714"
2023-01-01T20:33:00Z,0,0,0,"0,944422028571429"
2023-01-01T20:34:00Z,0,0,0,"0,952163657142857"
2023-01-01T20:35:00Z,0,0,0,"0,960166285714286"
2023-01-01T20:36:00Z,0,0,0,"0,962998971428571"
2023-01-01T20:37:00Z,0,0,0,"0,9643104"
2023-01-01T20:38:00Z,0,0,0,"0,963721714285714"
2023-01-01T20:39:00Z,0,0,0,"0,963750857142857"
2023-01-01T20:40:00Z,0,0,0,"0,962363657142857"
2023-01-01T20:41:00Z,0,0,0,"0,955730742857143"
2023-01-01T20:42:00Z,0,0,0,"0,948147685714286"
2023-01-01T20:43:00Z,0,0,0,"0,945812057142857"
2023-01-01T20:44:00Z,0,0,0,"0,943245257142857"
2023-01-01T20:45:00Z,0,0,0,"0,9418554"
2023-01-01T20:46:00Z,0,0,0,"0,9398268"
2023-01-01T20:47:00Z,0,0,0,"0,938235857142857"
2023-01-01T20:48:00Z,0,0,0,"0,936834171428572"
2023-01-01T20:49:00Z,0,0,0,"0,936029828571428"
2023-01-01T20:50:00Z,0,0,0,"0,935154514285714"
2023-01-01T20:51:00Z,0,0,0,"0,933681857142857"
2023-01-01T20:52:00Z,0,0,0,"0,9322506"
2023-01-01T20:53:00Z,0,0,0,"0,930222"
2023-01-01T20:54:00Z,0,0,0,"0,9287976"
2023-01-01T20:55:00Z,0,0,0,"0,929147914285714"
2023-01-01T20:56:00Z,0,0,0,"0,929886942857143"
2023-01-01T20:57:00Z,0,0,0,"0,9311742"
2023-01-01T20:58:00Z,0,0,0,"0,9342378"
2023-01-01T20:59:00Z,0,0,0,"0,936911057142857"
2023-01-01T21:00:00Z,0,0,0,"0,941252142857143"
2023-01-01T21:01:00Z,0,0,0,"0,942298971428572"
2023-01-01T21:02:00Z,0,0,0,"0,942902228571429"
2023-01-01T21:03:00Z,0,0,0,"0,943215685714286"
2023-01-01T21:04:00Z,0,0,0,"0,942689314285714"
2023-01-01T21:05:00Z,0,0,0,"0,942281228571429"
2023-01-01T21:06:00Z,0,0,0,"0,940542428571428"
2023-01-01T21:07:00Z,0,0,0,"0,9371772"
2023-01-01T21:08:00Z,0,0,0,"0,935994342857143"
2023-01-01T21:09:00Z,0,0,0,"0,933758742857143"
2023-01-01T21:10:00Z,0,0,0,"0,932516742857143"
2023-01-01T21:11:00Z,0,0,0,"0,928937742857143"
2023-01-01T21:12:00Z,0,0,0,"0,927412028571429"
2023-01-01T21:13:00Z,0,0,0,"0,925989857142857"
2023-01-01T21:14:00Z,0,0,0,"0,924792514285714"
2023-01-01T21:15:00Z,0,0,0,"0,9242226"
2023-01-01T21:16:00Z,0,0,0,"0,924703628571429"
2023-01-01T21:17:00Z,0,0,0,"0,924928457142857"
2023-01-01T21:18:00Z,0,0,0,"0,924902314285714"
2023-01-01T21:19:00Z,0,0,0,"0,926031685714286"
2023-01-01T21:20:00Z,0,0,0,"0,930665742857143"
2023-01-01T21:21:00Z,0,0,0,"0,938371885714286"
2023-01-01T21:22:00Z,0,0,0,"0,943558714285714"
2023-01-01T21:23:00Z,0,0,0,"0,948525942857143"
2023-01-01T21:24:00Z,0,0,0,"0,955351885714286"
2023-01-01T21:25:00Z,0,0,0,"0,950857885714286"
2023-01-01T21:26:00Z,0,0,0,"0,945409885714286"
2023-01-01T21:27:00Z,0,0,0,"0,941961857142857"
2023-01-01T21:28:00Z,0,0,0,"0,938632114285714"
2023-01-01T21:29:00Z,0,0,0,"0,937289571428572"
2023-01-01T21:30:00Z,0,0,0,"0,936934714285715"
2023-01-01T21:31:00Z,0,0,0,"0,936999771428572"
2023-01-01T21:32:00Z,0,0,0,"0,937224514285715"
2023-01-01T21:33:00Z,0,0,0,"0,936698142857143"
2023-01-01T21:34:00Z,0,0,0,"0,936088971428571"
2023-01-01T21:35:00Z,0,0,0,"0,936810514285715"
2023-01-01T21:36:00Z,0,0,0,"0,936905142857143"
2023-01-01T21:37:00Z,0,0,0,"0,9351486"
2023-01-01T21:38:00Z,0,0,0,"0,933717342857143"
2023-01-01T21:39:00Z,0,0,0,"0,932652771428571"
2023-01-01T21:40:00Z,0,0,0,"0,933214628571429"
2023-01-01T21:41:00Z,0,0,0,"0,931061828571428"
2023-01-01T21:42:00Z,0,0,0,"0,9314226"
2023-01-01T21:43:00Z,0,0,0,"0,931665085714286"
2023-01-01T21:44:00Z,0,0,0,"0,933392057142857"
2023-01-01T21:45:00Z,0,0,0,"0,938578885714286"
2023-01-01T21:46:00Z,0,0,0,"0,944126485714286"
2023-01-01T21:47:00Z,0,0,0,"0,947606571428571"
2023-01-01T21:48:00Z,0,0,0,"0,953043771428571"
2023-01-01T21:49:00Z,0,0,0,"0,954769028571429"
2023-01-01T21:50:00Z,0,0,0,"0,956261142857143"
2023-01-01T21:51:00Z,0,0,0,"0,955555885714286"
2023-01-01T21:52:00Z,0,0,0,"0,954448457142857"
2023-01-01T21:53:00Z,0,0,0,"0,951032914285714"
2023-01-01T21:54:00Z,0,0,0,"0,948018428571429"
2023-01-01T21:55:00Z,0,0,0,"0,946172828571429"
2023-01-01T21:56:00Z,0,0,0,"0,945492685714286"
2023-01-01T21:57:00Z,0,0,0,"0,9441324"
2023-01-01T21:58:00Z,0,0,0,"0,941311285714286"
2023-01-01T21:59:00Z,0,0,0,"0,939264942857143"
2023-01-01T22:00:00Z,0,0,0,"0,9365562"
2023-01-01T22:01:00Z,0,0,0,"0,935006657142857"
2023-01-01T22:02:00Z,0,0,0,"0,933338828571429"
2023-01-01T22:03:00Z,0,0,0,"0,931771542857143"
2023-01-01T22:04:00Z,0,0,0,"0,930482228571429"
2023-01-01T22:05:00Z,0,0,0,"0,929389628571429"
2023-01-01T22:06:00Z,0,0,0,"0,927532285714286"
2023-01-01T22:07:00Z,0,0,0,"0,928410685714286"
2023-01-01T22:08:00Z,0,0,0,"0,930366085714286"
2023-01-01T22:09:00Z,0,0,0,"0,9341136"
2023-01-01T22:10:00Z,0,0,0,"0,9377154"
2023-01-01T22:11:00Z,0,0,0,"0,943442914285714"
2023-01-01T22:12:00Z,0,0,0,"0,951219428571429"
2023-01-01T22:13:00Z,0,0,0,"0,952163657142857"
2023-01-01T22:14:00Z,0,0,0,"0,953434285714286"
2023-01-01T22:15:00Z,0,0,0,"0,955386857142857"
2023-01-01T22:16:00Z,0,0,0,"0,954372685714286"
2023-01-01T22:17:00Z,0,0,0,"0,951394285714286"
2023-01-01T22:18:00Z,0,0,0,"0,949092"
2023-01-01T22:19:00Z,0,0,0,"0,946804628571428"
2023-01-01T22:20:00Z,0,0,0,"0,945812057142857"
2023-01-01T22:21:00Z,0,0,0,"0,944315742857143"
2023-01-01T22:22:00Z,0,0,0,"0,942718885714286"
2023-01-01T22:23:00Z,0,0,0,"0,942228"
2023-01-01T22:24:00Z,0,0,0,"0,942565114285715"
2023-01-01T22:25:00Z,0,0,0,"0,941447314285714"
2023-01-01T22:26:00Z,0,0,0,"0,940045628571429"
2023-01-01T22:27:00Z,0,0,0,"0,936637028571429"
2023-01-01T22:28:00Z,0,0,0,"0,928076057142857"
2023-01-01T22:29:00Z,0,0,0,"0,926042142857143"
2023-01-01T22:30:00Z,0,0,0,"0,928351028571429"
2023-01-01T22:31:00Z,0,0,0,"0,929894228571429"
2023-01-01T22:32:00Z,0,0,0,"0,933386142857143"
2023-01-01T22:33:00Z,0,0,0,"0,9397854"
2023-01-01T22:34:00Z,0,0,0,"0,9452028"
2023-01-01T22:35:00Z,0,0,0,"0,950916342857143"
2023-01-01T22:36:00Z,0,0,0,"0,955608342857143"
2023-01-01T22:37:00Z,0,0,0,"0,959344457142857"
2023-01-01T22:38:00Z,0,0,0,"0,9605976"
2023-01-01T22:39:00Z,0,0,0,"0,9610464"
2023-01-01T22:40:00Z,0,0,0,"0,957304457142857"
2023-01-01T22:41:00Z,0,0,0,"0,950630742857143"
2023-01-01T22:42:00Z,0,0,0,"0,947697428571428"
2023-01-01T22:43:00Z,0,0,0,"0,944664685714286"
2023-01-01T22:44:00Z,0,0,0,"0,941890885714286"
2023-01-01T22:45:00Z,0,0,0,"0,938738571428571"
2023-01-01T22:46:00Z,0,0,0,"0,937579371428572"
2023-01-01T22:47:00Z,0,0,0,"0,935450228571428"
2023-01-01T22:48:00Z,0,0,0,"0,934007142857143"
2023-01-01T22:49:00Z,0,0,0,"0,932635028571429"
2023-01-01T22:50:00Z,0,0,0,"0,9308016"
2023-01-01T22:51:00Z,0,0,0,"0,929952"
2023-01-01T22:52:00Z,0,0,0,"0,929914457142857"
2023-01-01T22:53:00Z,0,0,0,"0,929079942857143"
2023-01-01T22:54:00Z,0,0,0,"0,928975371428571"
2023-01-01T22:55:00Z,0,0,0,"0,929281371428572"
2023-01-01T22:56:00Z,0,0,0,"0,931325057142857"
2023-01-01T22:57:00Z,0,0,0,"0,940193485714286"
2023-01-01T22:58:00Z,0,0,0,"0,949361657142857"
2023-01-01T22:59:00Z,0,0,0,"0,955789028571429"
2023-01-01T23:00:00Z,0,0,0,"0,960784114285714"
2023-01-01T23:01:00Z,0,0,0,"0,962252914285714"
2023-01-01T23:02:00Z,0,0,0,"0,960941485714286"
2023-01-01T23:03:00Z,0,0,0,"0,9608016"
2023-01-01T23:04:00Z,0,0,0,"0,959583428571429"
2023-01-01T23:05:00Z,0,0,0,"0,9507996"
2023-01-01T23:06:00Z,0,0,0,"0,948012771428571"
2023-01-01T23:07:00Z,0,0,0,"0,945977657142857"
2023-01-01T23:08:00Z,0,0,0,"0,943907657142857"
2023-01-01T23:09:00Z,0,0,0,"0,940589742857143"
2023-01-01T23:10:00Z,0,0,0,"0,9397854"
2023-01-01T23:11:00Z,0,0,0,"0,934373828571428"
2023-01-01T23:12:00Z,0,0,0,"0,933468942857143"
2023-01-01T23:13:00Z,0,0,0,"0,935834657142857"
2023-01-01T23:14:00Z,0,0,0,"0,9367218"
2023-01-01T23:15:00Z,0,0,0,"0,9374256"
2023-01-01T23:16:00Z,0,0,0,"0,938058428571429"
2023-01-01T23:17:00Z,0,0,0,"0,9382536"
2023-01-01T23:18:00Z,0,0,0,"0,938951485714285"
2023-01-01T23:19:00Z,0,0,0,"0,938507914285714"
2023-01-01T23:20:00Z,0,0,0,"0,9370944"
2023-01-01T23:21:00Z,0,0,0,"0,937709485714286"
2023-01-01T23:22:00Z,0,0,0,"0,943434514285714"
2023-01-01T23:23:00Z,0,0,0,"0,9455328"
2023-01-01T23:24:00Z,0,0,0,"0,948268542857143"
2023-01-01T23:25:00Z,0,0,0,"0,951429257142857"
2023-01-01T23:26:00Z,0,0,0,"0,951889714285714"
2023-01-01T23:27:00Z,0,0,0,"0,952047085714286"
2023-01-01T23:28:00Z,0,0,0,"0,9516216"
2023-01-01T23:29:00Z,0,0,0,"0,948624857142857"
2023-01-01T23:30:00Z,0,0,0,"0,9452916"
2023-01-01T23:31:00Z,0,0,0,"0,939874114285714"
2023-01-01T23:32:00Z,0,0,0,"0,934592657142857"
2023-01-01T23:33:00Z,0,0,0,"0,931418742857143"
2023-01-01T23:34:00Z,0,0,0,"0,929377971428572"
2023-01-01T23:35:00Z,0,0,0,"0,928546628571429"
2023-01-01T23:36:00Z,0,0,0,"0,927066942857143"
2023-01-01T23:37:00Z,0,0,0,"0,9258696"
2023-01-01T23:38:00Z,0,0,0,"0,925231714285715"
2023-01-01T23:39:00Z,0,0,0,"0,925372885714286"
2023-01-01T23:40:00Z,0,0,0,"0,926047371428571"
2023-01-01T23:41:00Z,0,0,0,"0,927192428571429"
2023-01-01T23:42:00Z,0,0,0,"0,9278826"
2023-01-01T23:43:00Z,0,0,0,"0,9299388"
2023-01-01T23:44:00Z,0,0,0,"0,935201828571429"
2023-01-01T23:45:00Z,0,0,0,"0,939708514285714"
2023-01-01T23:46:00Z,0,0,0,"0,941187085714286"
2023-01-01T23:47:00Z,0,0,0,"0,938218114285714"
2023-01-01T23:48:00Z,0,0,0,"0,939850457142857"
2023-01-01T23:49:00Z,0,0,0,"0,941169342857143"
2023-01-01T23:50:00Z,0,0,0,"0,942298971428572"
2023-01-01T23:51:00Z,0,0,0,"0,945934542857143"
2023-01-01T23:52:00Z,0,0,0,"0,948713142857143"
2023-01-01T23:53:00Z,0,0,0,"0,950263542857143"
2023-01-01T23:54:00Z,0,0,0,"0,950566628571429"
2023-01-01T23:55:00Z,0,0,0,"0,952344342857143"
2023-01-01T23:56:00Z,0,0,0,"0,950922171428572"
2023-01-01T23:57:00Z,0,0,0,"0,950001257142857"
2023-01-01T23:58:00Z,0,0,0,"0,949755942857143"
2023-01-01T23:59:00Z,0,0,0,"0,944676514285714"
2023-01-02T00:00:00Z,0,0,0,"0,9411102"
2023-01-02T00:01:00Z,0,0,0,"0,941104285714286"
2023-01-02T00:02:00Z,0,0,0,"0,939874114285714"
2023-01-02T00:03:00Z,0,0,0,"0,938324571428571"
2023-01-02T00:04:00Z,0,0,0,"0,9382536"
2023-01-02T00:05:00Z,0,0,0,"0,939767657142857"
2023-01-02T00:06:00Z,0,0,0,"0,941879057142857"
2023-01-02T00:07:00Z,0,0,0,"0,945055028571428"
2023-01-02T00:08:00Z,0,0,0,"0,947821371428571"
2023-01-02T00:09:00Z,0,0,0,"0,948211885714286"
2023-01-02T00:10:00Z,0,0,0,"0,9506424"
2023-01-02T00:11:00Z,0,0,0,"0,951487542857143"
2023-01-02T00:12:00Z,0,0,0,"0,951639085714286"
2023-01-02T00:13:00Z,0,0,0,"0,950893028571429"
2023-01-02T00:14:00Z,0,0,0,"0,950566628571429"
2023-01-02T00:15:00Z,0,0,0,"0,948174942857143"
2023-01-02T00:16:00Z,0,0,0,"0,948559542857143"
2023-01-02T00:17:00Z,0,0,0,"0,950380114285714"
2023-01-02T00:18:00Z,0,0,0,"0,945831171428572"
2023-01-02T00:19:00Z,0,0,0,"0,944759314285715"
2023-01-02T00:20:00Z,0,0,0,"0,943540971428572"
2023-01-02T00:21:00Z,0,0,0,"0,941754857142857"
2023-01-02T00:22:00Z,0,0,0,"0,939749914285714"
2023-01-02T00:23:00Z,0,0,0,"0,937189028571429"
2023-01-02T00:24:00Z,0,0,0,"0,93726"
2023-01-02T00:25:00Z,0,0,0,"0,934781914285714"
2023-01-02T00:26:00Z,0,0,0,"0,935994342857143"
2023-01-02T00:27:00Z,0,0,0,"0,937502485714286"
2023-01-02T00:28:00Z,0,0,0,"0,936479314285714"
2023-01-02T00:29:00Z,0,0,0,"0,934332428571428"
2023-01-02T00:30:00Z,0,0,0,"0,937171285714286"
2023-01-02T00:31:00Z,0,0,0,"0,939170314285714"
2023-01-02T00:32:00Z,0,0,0,"0,940997828571429"
2023-01-02T00:33:00Z,0,0,0,"0,943747971428571"
2023-01-02T00:34:00Z,0,0,0,"0,947148942857143"
2023-01-02T00:35:00Z,0,0,0,"0,949021285714286"
2023-01-02T00:36:00Z,0,0,0,"0,949738971428571"
2023-01-02T00:37:00Z,0,0,0,"0,950059542857143"
2023-01-02T00:38:00Z,0,0,0,"0,951073714285714"
2023-01-02T00:39:00Z,0,0,0,"0,952868914285714"
2023-01-02T00:40:00Z,0,0,0,"0,952431771428571"
2023-01-02T00:41:00Z,0,0,0,"0,9501528"
2023-01-02T00:42:00Z,0,0,0,"0,9483168"
2023-01-02T00:43:00Z,0,0,0,"0,949750628571428"
2023-01-02T00:44:00Z,0,0,0,"0,947972914285714"
2023-01-02T00:45:00Z,0,0,0,"0,947792228571429"
2023-01-02T00:46:00Z,0,0,0,"0,9455658"
2023-01-02T00:47:00Z,0,0,0,"0,941553771428571"
2023-01-02T00:48:00Z,0,0,0,"0,941997342857143"
2023-01-02T00:49:00Z,0,0,0,"0,940424142857143"
2023-01-02T00:50:00Z,0,0,0,"0,938147142857143"
2023-01-02T00:51:00Z,0,0,0,"0,935278714285714"
2023-01-02T00:52:00Z,0,0,0,"0,934385657142857"
2023-01-02T00:53:00Z,0,0,0,"0,933817885714285"
2023-01-02T00:54:00Z,0,0,0,"0,933457114285714"
2023-01-02T00:55:00Z,0,0,0,"0,933599057142857"
2023-01-02T00:56:00Z,0,0,0,"0,936585771428572"
2023-01-02T00:57:00Z,0,0,0,"0,941003742857143"
2023-01-02T00:58:00Z,0,0,0,"0,945089485714286"
2023-01-02T00:59:00Z,0,0,0,"0,9477888"
2023-01-02T01:00:00Z,0,0,0,"0,949091142857143"
2023-01-02T01:01:00Z,0,0,0,"0,945840771428571"
2023-01-02T01:02:00Z,0,0,0,"0,9464034"
2023-01-02T01:03:00Z,0,0,0,"0,946568828571428"
2023-01-02T01:04:00Z,0,0,0,"0,945942171428571"
2023-01-02T01:05:00Z,0,0,0,"0,945894857142857"
2023-01-02T01:06:00Z,0,0,0,"0,944126485714286"
2023-01-02T01:07:00Z,0,0,0,"0,942228"
2023-01-02T01:08:00Z,0,0,0,"0,942157028571428"
2023-01-02T01:09:00Z,0,0,0,"0,940962342857143"
2023-01-02T01:10:00Z,0,0,0,"0,941382257142857"
2023-01-02T01:11:00Z,0,0,0,"0,939276771428571"
2023-01-02T01:12:00Z,0,0,0,"0,937863257142857"
2023-01-02T01:13:00Z,0,0,0,"0,9375912"
2023-01-02T01:14:00Z,0,0,0,"0,937727228571429"
2023-01-02T01:15:00Z,0,0,0,"0,937035257142858"
2023-01-02T01:16:00Z,0,0,0,"0,937118057142857"
2023-01-02T01:17:00Z,0,0,0,"0,9374256"
2023-01-02T01:18:00Z,0,0,0,"0,937792285714286"
2023-01-02T01:19:00Z,0,0,0,"0,938111657142857"
2023-01-02T01:20:00Z,0,0,0,"0,938436942857143"
2023-01-02T01:21:00Z,0,0,0,"0,9405306"
2023-01-02T01:22:00Z,0,0,0,"0,9442152"
2023-01-02T01:23:00Z,0,0,0,"0,946526828571428"
2023-01-02T01:24:00Z,0,0,0,"0,946992771428571"
2023-01-02T01:25:00Z,0,0,0,"0,9457056"
2023-01-02T01:26:00Z,0,0,0,"0,945924428571428"
2023-01-02T01:27:00Z,0,0,0,"0,9460782"
2023-01-02T01:28:00Z,0,0,0,"0,946746514285714"
2023-01-02T01:29:00Z,0,0,0,"0,944984057142857"
2023-01-02T01:30:00Z,0,0,0,"0,941660228571429"
2023-01-02T01:31:00Z,0,0,0,"0,939111171428571"
2023-01-02T01:32:00Z,0,0,0,"0,937662171428572"
2023-01-02T01:33:00Z,0,0,0,"0,937668085714286"
2023-01-02T01:34:00Z,0,0,0,"0,937502485714286"
2023-01-02T01:35:00Z,0,0,0,"0,937224514285715"
2023-01-02T01:36:00Z,0,0,0,"0,934421142857143"
2023-01-02T01:37:00Z,0,0,0,"0,932008114285715"
2023-01-02T01:38:00Z,0,0,0,"0,932309742857143"
2023-01-02T01:39:00Z,0,0,0,"0,931661914285714"
2023-01-02T01:40:00Z,0,0,0,"0,928232914285714"
2023-01-02T01:41:00Z,0,0,0,"0,929337771428571"
2023-01-02T01:42:00Z,0,0,0,"0,9294564"
2023-01-02T01:43:00Z,0,0,0,"0,929991342857143"
2023-01-02T01:44:00Z,0,0,0,"0,932380714285714"
2023-01-02T01:45:00Z,0,0,0,"0,935740028571429"
2023-01-02T01:46:00Z,0,0,0,"0,938963314285714"
2023-01-02T01:47:00Z,0,0,0,"0,943209771428571"
2023-01-02T01:48:00Z,0,0,0,"0,947028171428571"
2023-01-02T01:49:00Z,0,0,0,"0,948217714285714"
2023-01-02T01:50:00Z,0,0,0,"0,949161942857143"
2023-01-02T01:51:00Z,0,0,0,"0,9519888"
2023-01-02T01:52:00Z,0,0,0,"0,952291885714286"
2023-01-02T01:53:00Z,0,0,0,"0,951166971428571"
2023-01-02T01:54:00Z,0,0,0,"0,950199428571428"
2023-01-02T01:55:00Z,0,0,0,"0,949296"
2023-01-02T01:56:00Z,0,0,0,"0,948007885714286"
2023-01-02T01:57:00Z,0,0,0,"0,947171314285714"
2023-01-02T01:58:00Z,0,0,0,"0,944859857142857"
2023-01-02T01:59:00Z,0,0,0,"0,942837171428571"
2023-01-02T02:00:00Z,0,0,0,"0,942772114285714"
2023-01-02T02:01:00Z,0,0,0,"0,942789857142857"
2023-01-02T02:02:00Z,0,0,0,"0,9429318"
2023-01-02T02:03:00Z,0,0,0,"0,942642"
2023-01-02T02:04:00Z,0,0,0,"0,941666142857143"
2023-01-02T02:05:00Z,0,0,0,"0,941210742857143"
2023-01-02T02:06:00Z,0,0,0,"0,939525171428571"
2023-01-02T02:07:00Z,0,0,0,"0,939625714285714"
2023-01-02T02:08:00Z,0,0,0,"0,943854428571429"
2023-01-02T02:09:00Z,0,0,0,"0,950646942857143"
2023-01-02T02:10:00Z,0,0,0,"0,956913942857143"
2023-01-02T02:11:00Z,0,0,0,"0,9601896"
2023-01-02T02:12:00Z,0,0,0,"0,963337028571428"
2023-01-02T02:13:00Z,0,0,0,"0,9647184"
2023-01-02T02:14:00Z,0,0,0,"0,9648"
2023-01-02T02:15:00Z,0,0,0,"0,9648"
2023-01-02T02:16:00Z,0,0,0,"0,9648"
2023-01-02T02:17:00Z,0,0,0,"0,9636168"
2023-01-02T02:18:00Z,0,0,0,"0,961366971428571"
2023-01-02T02:19:00Z,0,0,0,"0,960702514285715"
2023-01-02T02:20:00Z,0,0,0,"0,959804914285714"
2023-01-02T02:21:00Z,0,0,0,"0,958913142857143"
2023-01-02T02:22:00Z,0,0,0,"0,959665028571428"
